DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/22/2019,11:46,,,40.76359,-73.98144,"(40.76359, -73.98144)",WEST 54 STREET                  ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4059155,Box Truck,Station Wagon/Sport Utility Vehicle,,,
01/22/2019,11:50,,,40.867554,-73.84904,"(40.867554, -73.84904)",WILSON AVENUE                   ,SEXTON PLACE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4059396,Sedan,Sedan,,,
01/22/2019,11:54,BROOKLYN,11249,40.7007,-73.95914,"(40.7007, -73.95914)",,,76        RUTLEDGE STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4059102,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/22/2019,11:55,QUEENS,11365,40.73938,-73.78612,"(40.73938, -73.78612)",,,61-42     188 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4059035,Sedan,Sedan,,,
01/22/2019,11:58,BROOKLYN,11201,40.70066,-73.98775,"(40.70066, -73.98775)",PROSPECT STREET                 ,PEARL STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4058958,Sedan,,,,
01/22/2019,11:59,BRONX,10454,40.805367,-73.9219,"(40.805367, -73.9219)",EAST 134 STREET                 ,BROWN PLACE,,0,0,0,0,0,0,0,0,Passing Too Closely,Other Vehicular,,,,4058997,Sedan,Dump,,,
01/22/2019,12:00,BRONX,10475,40.88198,-73.82869,"(40.88198, -73.82869)",TILLOTSON AVENUE                ,ROMBOUTS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4059074,Sedan,Sedan,,,
01/22/2019,12:00,BROOKLYN,11216,40.691704,-73.94849,"(40.691704, -73.94849)",DE KALB AVENUE                  ,MARCY AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Following Too Closely,,,,4059685,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/22/2019,12:00,QUEENS,11368,40.74502,-73.86214,"(40.74502, -73.86214)",,,101-64    NICOLLS AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4068730,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/22/2019,12:00,STATEN ISLAND,10306,40.569775,-74.09368,"(40.569775, -74.09368)",GREELEY AVENUE                  ,BADEN PLACE,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4059116,Sedan,Sedan,,,
01/22/2019,12:00,,,40.74504,-73.7345,"(40.74504, -73.7345)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4058969,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/22/2019,12:00,,,40.81151,-73.90343,"(40.81151, -73.90343)",TIMPSON PLACE                   ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4059091,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/22/2019,12:00,,,40.830555,-73.832664,"(40.830555, -73.832664)",BRUCKNER EXPRESSWAY             ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4059075,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
01/22/2019,12:00,,,40.632294,-73.96678,"(40.632294, -73.96678)",CONEY ISLAND AVENUE             ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4059055,Sedan,,,,
01/22/2019,12:01,BROOKLYN,11215,40.677082,-73.98631,"(40.677082, -73.98631)",3 AVENUE                        ,CARROLL STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,Unspecified,,,4059239,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
01/22/2019,12:05,BRONX,10466,40.899815,-73.85781,"(40.899815, -73.85781)",NEREID AVENUE                   ,BRONX BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4059531,Sedan,Sedan,,,
01/22/2019,12:10,MANHATTAN,10017,40.750492,-73.97172,"(40.750492, -73.97172)",2 AVENUE                        ,EAST 43 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Other Vehicular,,,,4059273,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/22/2019,12:10,QUEENS,11693,40.58938,-73.81556,"(40.58938, -73.81556)",BEACH CHANNEL DRIVE             ,BEACH 90 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4059053,Sedan,Sedan,,,
01/22/2019,12:13,,,40.696033,-73.98453,"(40.696033, -73.98453)",TILLARY STREET                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,Unspecified,,,4059473,PK,Sedan,Station Wagon/Sport Utility Vehicle,,
01/22/2019,12:15,BRONX,10455,40.809456,-73.909454,"(40.809456, -73.909454)",EAST 144 STREET                 ,CONCORD AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Oversized Vehicle,,,,4059011,Sedan,,,,
01/22/2019,12:15,BROOKLYN,11217,40.68777,-73.98701,"(40.68777, -73.98701)",ATLANTIC AVENUE                 ,HOYT STREET,,1,0,1,0,0,0,0,0,,,,,,4059470,Sedan,,,,
01/22/2019,12:15,QUEENS,11358,40.75555,-73.79375,"(40.75555, -73.79375)",45 AVENUE                       ,172 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4058975,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/22/2019,12:18,BROOKLYN,11226,40.65008,-73.96101,"(40.65008, -73.96101)",OCEAN AVENUE                    ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4059092,Pick-up Truck,,,,
01/22/2019,12:20,BRONX,10461,40.8407,-73.84544,"(40.8407, -73.84544)",FRISBY AVENUE                   ,OVERING STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4059078,Station Wagon/Sport Utility Vehicle,Ambulance,,,
01/22/2019,12:20,QUEENS,11369,40.758694,-73.87345,"(40.758694, -73.87345)",95 STREET                       ,32 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4059542,Sedan,Sedan,,,
01/22/2019,12:20,,,40.744465,-73.77179,"(40.744465, -73.77179)",CLEARVIEW EXPRESSWAY            ,,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,4058994,Pick-up Truck,Sedan,,,
01/22/2019,12:22,MANHATTAN,10065,40.760536,-73.95836,"(40.760536, -73.95836)",YORK AVENUE                     ,EAST 62 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4059405,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/22/2019,12:30,BROOKLYN,11220,40.633217,-74.018684,"(40.633217, -74.018684)",,,582       68 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4059227,Sedan,,,,
01/22/2019,12:30,BROOKLYN,11232,40.65592,-74.01344,"(40.65592, -74.01344)",,,4014      1 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,4059307,Box Truck,,,,
